date,ratio,region
2023-08-05,0.0,당진·삽교호
2023-08-06,0.0,당진·삽교호
2023-08-07,0.0,당진·삽교호
2023-08-08,0.0,당진·삽교호
2023-08-09,0.0,당진·삽교호
2023-08-10,0.0,당진·삽교호
2023-08-11,0.0,당진·삽교호
2023-08-12,0.0,당진·삽교호
2023-08-13,0.0,당진·삽교호
2023-08-14,0.0,당진·삽교호
2023-08-15,0.0,당진·삽교호
2023-08-16,0.0,당진·삽교호
2023-08-17,0.0,당진·삽교호
2023-08-18,0.0,당진·삽교호
2023-08-19,0.0,당진·삽교호
2023-08-20,0.0,당진·삽교호
2023-08-21,0.0,당진·삽교호
2023-08-22,0.0,당진·삽교호
2023-08-23,0.0,당진·삽교호
2023-08-24,0.0,당진·삽교호
2023-08-25,0.0,당진·삽교호
2023-08-26,0.0,당진·삽교호
2023-08-27,0.0,당진·삽교호
2023-08-28,0.0,당진·삽교호
2023-08-29,0.0,당진·삽교호
2023-08-30,0.0,당진·삽교호
2023-08-31,0.0,당진·삽교호
2023-09-01,0.0,당진·삽교호
2023-09-02,0.0,당진·삽교호
2023-09-03,0.0,당진·삽교호
2023-09-04,0.0,당진·삽교호
2023-09-05,0.0,당진·삽교호
2023-09-06,0.0,당진·삽교호
2023-09-07,0.0,당진·삽교호
2023-09-08,0.0,당진·삽교호
2023-09-09,0.0,당진·삽교호
2023-09-10,0.0,당진·삽교호
2023-09-11,0.0,당진·삽교호
2023-09-12,0.0,당진·삽교호
2023-09-13,0.0,당진·삽교호
2023-09-14,0.0,당진·삽교호
2023-09-15,0.0,당진·삽교호
2023-09-16,0.0,당진·삽교호
2023-09-17,0.0,당진·삽교호
2023-09-18,0.0,당진·삽교호
2023-09-19,0.0,당진·삽교호
2023-09-20,0.0,당진·삽교호
2023-09-21,0.0,당진·삽교호
2023-09-22,0.0,당진·삽교호
2023-09-23,0.0,당진·삽교호
2023-09-24,0.0,당진·삽교호
2023-09-25,0.0,당진·삽교호
2023-09-26,0.0,당진·삽교호
2023-09-27,0.0,당진·삽교호
2023-09-28,0.0,당진·삽교호
2023-09-29,0.0,당진·삽교호
2023-09-30,0.0,당진·삽교호
2023-10-01,0.0,당진·삽교호
2023-10-02,0.0,당진·삽교호
2023-10-03,0.0,당진·삽교호
2023-10-04,0.0,당진·삽교호
2023-10-05,0.0,당진·삽교호
2023-10-06,0.0,당진·삽교호
2023-10-07,0.0,당진·삽교호
2023-10-08,0.0,당진·삽교호
2023-10-09,0.0,당진·삽교호
2023-10-10,0.0,당진·삽교호
2023-10-11,0.0,당진·삽교호
2023-10-12,0.0,당진·삽교호
2023-10-13,0.0,당진·삽교호
2023-10-14,0.0,당진·삽교호
2023-10-15,0.0,당진·삽교호
2023-10-16,0.0,당진·삽교호
2023-10-17,0.0,당진·삽교호
2023-10-18,0.0,당진·삽교호
2023-10-19,0.0,당진·삽교호
2023-10-20,0.0,당진·삽교호
2023-10-21,0.0,당진·삽교호
2023-10-22,0.0,당진·삽교호
2023-10-23,0.0,당진·삽교호
2023-10-24,0.0,당진·삽교호
2023-10-25,0.0,당진·삽교호
2023-10-26,0.0,당진·삽교호
2023-10-27,0.0,당진·삽교호
2023-10-28,0.0,당진·삽교호
2023-10-29,0.0,당진·삽교호
2023-10-30,0.0,당진·삽교호
2023-10-31,0.0,당진·삽교호
2023-11-01,0.0,당진·삽교호
2023-11-02,0.0,당진·삽교호
2023-11-03,0.0,당진·삽교호
2023-11-04,0.0,당진·삽교호
2023-11-05,0.0,당진·삽교호
2023-11-06,0.0,당진·삽교호
2023-11-07,0.0,당진·삽교호
2023-11-08,0.0,당진·삽교호
2023-11-09,0.0,당진·삽교호
2023-11-10,0.0,당진·삽교호
2023-11-11,0.0,당진·삽교호
2023-11-12,0.0,당진·삽교호
2023-11-13,0.0,당진·삽교호
2023-11-14,0.0,당진·삽교호
2023-11-15,0.0,당진·삽교호
2023-11-16,0.0,당진·삽교호
2023-11-17,0.0,당진·삽교호
2023-11-18,0.0,당진·삽교호
2023-11-19,0.0,당진·삽교호
2023-11-20,0.0,당진·삽교호
2023-11-21,0.0,당진·삽교호
2023-11-22,0.0,당진·삽교호
2023-11-23,0.0,당진·삽교호
2023-11-24,0.0,당진·삽교호
2023-11-25,0.0,당진·삽교호
2023-11-26,0.0,당진·삽교호
2023-11-27,0.0,당진·삽교호
2023-11-28,0.0,당진·삽교호
2023-11-29,0.0,당진·삽교호
2023-11-30,0.0,당진·삽교호
2023-12-01,0.0,당진·삽교호
2023-12-02,0.0,당진·삽교호
2023-12-03,0.0,당진·삽교호
2023-12-04,0.0,당진·삽교호
2023-12-05,0.0,당진·삽교호
2023-12-06,0.0,당진·삽교호
2023-12-07,0.0,당진·삽교호
2023-12-08,0.0,당진·삽교호
2023-12-09,0.0,당진·삽교호
2023-12-10,0.0,당진·삽교호
2023-12-11,0.0,당진·삽교호
2023-12-12,0.0,당진·삽교호
2023-12-13,0.0,당진·삽교호
2023-12-14,0.0,당진·삽교호
2023-12-15,0.0,당진·삽교호
2023-12-16,0.0,당진·삽교호
2023-12-17,0.0,당진·삽교호
2023-12-18,0.0,당진·삽교호
2023-12-19,0.0,당진·삽교호
2023-12-20,0.0,당진·삽교호
2023-12-21,0.0,당진·삽교호
2023-12-22,0.0,당진·삽교호
2023-12-23,0.0,당진·삽교호
2023-12-24,0.0,당진·삽교호
2023-12-25,0.0,당진·삽교호
2023-12-26,0.0,당진·삽교호
2023-12-27,0.0,당진·삽교호
2023-12-28,0.0,당진·삽교호
2023-12-29,0.0,당진·삽교호
2023-12-30,0.0,당진·삽교호
2023-12-31,0.0,당진·삽교호
2024-01-01,0.0,당진·삽교호
2024-01-02,0.0,당진·삽교호
2024-01-03,0.0,당진·삽교호
2024-01-04,0.0,당진·삽교호
2024-01-05,0.0,당진·삽교호
2024-01-06,0.0,당진·삽교호
2024-01-07,0.0,당진·삽교호
2024-01-08,0.0,당진·삽교호
2024-01-09,0.0,당진·삽교호
2024-01-10,0.0,당진·삽교호
2024-01-11,0.0,당진·삽교호
2024-01-12,0.0,당진·삽교호
2024-01-13,0.0,당진·삽교호
2024-01-14,0.0,당진·삽교호
2024-01-15,0.0,당진·삽교호
2024-01-16,0.0,당진·삽교호
2024-01-17,0.0,당진·삽교호
2024-01-18,0.0,당진·삽교호
2024-01-19,0.0,당진·삽교호
2024-01-20,0.0,당진·삽교호
2024-01-21,0.0,당진·삽교호
2024-01-22,0.0,당진·삽교호
2024-01-23,0.0,당진·삽교호
2024-01-24,0.0,당진·삽교호
2024-01-25,0.0,당진·삽교호
2024-01-26,0.0,당진·삽교호
2024-01-27,0.0,당진·삽교호
2024-01-28,0.0,당진·삽교호
2024-01-29,0.0,당진·삽교호
2024-01-30,0.0,당진·삽교호
2024-01-31,0.0,당진·삽교호
2024-02-01,0.0,당진·삽교호
2024-02-02,0.0,당진·삽교호
2024-02-03,0.0,당진·삽교호
2024-02-04,0.0,당진·삽교호
2024-02-05,0.0,당진·삽교호
2024-02-06,0.0,당진·삽교호
2024-02-07,0.0,당진·삽교호
2024-02-08,0.0,당진·삽교호
2024-02-09,0.0,당진·삽교호
2024-02-10,0.0,당진·삽교호
2024-02-11,0.0,당진·삽교호
2024-02-12,0.0,당진·삽교호
2024-02-13,0.0,당진·삽교호
2024-02-14,0.0,당진·삽교호
2024-02-15,0.0,당진·삽교호
2024-02-16,0.0,당진·삽교호
2024-02-17,0.0,당진·삽교호
2024-02-18,0.0,당진·삽교호
2024-02-19,0.0,당진·삽교호
2024-02-20,0.0,당진·삽교호
2024-02-21,0.0,당진·삽교호
2024-02-22,0.0,당진·삽교호
2024-02-23,0.0,당진·삽교호
2024-02-24,0.0,당진·삽교호
2024-02-25,0.0,당진·삽교호
2024-02-26,0.0,당진·삽교호
2024-02-27,0.0,당진·삽교호
2024-02-28,0.0,당진·삽교호
2024-02-29,0.0,당진·삽교호
2024-03-01,0.0,당진·삽교호
2024-03-02,0.0,당진·삽교호
2024-03-03,0.0,당진·삽교호
2024-03-04,0.0,당진·삽교호
2024-03-05,0.0,당진·삽교호
2024-03-06,0.0,당진·삽교호
2024-03-07,0.0,당진·삽교호
2024-03-08,0.0,당진·삽교호
2024-03-09,0.0,당진·삽교호
2024-03-10,0.0,당진·삽교호
2024-03-11,0.0,당진·삽교호
2024-03-12,0.0,당진·삽교호
2024-03-13,0.0,당진·삽교호
2024-03-14,0.0,당진·삽교호
2024-03-15,0.0,당진·삽교호
2024-03-16,0.0,당진·삽교호
2024-03-17,0.0,당진·삽교호
2024-03-18,0.0,당진·삽교호
2024-03-19,0.0,당진·삽교호
2024-03-20,0.0,당진·삽교호
2024-03-21,0.0,당진·삽교호
2024-03-22,0.0,당진·삽교호
2024-03-23,0.0,당진·삽교호
2024-03-24,0.0,당진·삽교호
2024-03-25,0.0,당진·삽교호
2024-03-26,0.0,당진·삽교호
2024-03-27,0.0,당진·삽교호
2024-03-28,0.0,당진·삽교호
2024-03-29,0.0,당진·삽교호
2024-03-30,0.0,당진·삽교호
2024-03-31,0.0,당진·삽교호
2024-04-01,0.0,당진·삽교호
2024-04-02,0.0,당진·삽교호
2024-04-03,0.0,당진·삽교호
2024-04-04,0.0,당진·삽교호
2024-04-05,0.0,당진·삽교호
2024-04-06,0.0,당진·삽교호
2024-04-07,0.0,당진·삽교호
2024-04-08,0.0,당진·삽교호
2024-04-09,0.0,당진·삽교호
2024-04-10,0.0,당진·삽교호
2024-04-11,0.0,당진·삽교호
2024-04-12,0.0,당진·삽교호
2024-04-13,0.0,당진·삽교호
2024-04-14,0.0,당진·삽교호
2024-04-15,0.0,당진·삽교호
2024-04-16,0.0,당진·삽교호
2024-04-17,0.0,당진·삽교호
2024-04-18,0.0,당진·삽교호
2024-04-19,0.0,당진·삽교호
2024-04-20,0.0,당진·삽교호
2024-04-21,0.0,당진·삽교호
2024-04-22,0.0,당진·삽교호
2024-04-23,0.0,당진·삽교호
2024-04-24,0.0,당진·삽교호
2024-04-25,0.0,당진·삽교호
2024-04-26,0.0,당진·삽교호
2024-04-27,0.0,당진·삽교호
2024-04-28,0.0,당진·삽교호
2024-04-29,0.1853479407234661,당진·삽교호
2024-04-30,0.7970831629234504,당진·삽교호
2024-05-01,0.24074928137789806,당진·삽교호
2024-05-02,0.5003524221408123,당진·삽교호
2024-05-03,0.6117352221999844,당진·삽교호
2024-05-04,0.3335682814272082,당진·삽교호
2024-05-05,0.9638673036370546,당진·삽교호
2024-05-06,2.0762450073530054,당진·삽교호
2024-05-07,3.3925344518022844,당진·삽교호
2024-05-08,4.338128014804631,당진·삽교호
2024-05-09,5.20946637776753,당진·삽교호
2024-05-10,6.859324103644015,당진·삽교호
2024-05-11,6.080804740730428,당진·삽교호
2024-05-12,8.11992214806371,당진·삽교호
2024-05-13,25.472724266657387,당진·삽교호
2024-05-14,100.0,당진·삽교호
2024-05-15,15.20201185182607,당진·삽교호
2024-05-16,7.563878325893311,당진·삽교호
2024-05-17,3.559318592515888,당진·삽교호
2024-05-18,3.503627192486302,당진·삽교호
2024-05-19,1.520201185182607,당진·삽교호
2024-05-20,1.1306514443506588,당진·삽교호
2024-05-21,1.0195587036666407,당진·삽교호
2024-05-22,0.6671365628544164,당진·삽교호
2024-05-23,0.7785193629135884,당진·삽교호
2024-05-24,0.7228279628840024,당진·삽교호
2024-05-25,1.0009949036567787,당진·삽교호
2024-05-26,0.31500448141734616,당진·삽교호
2024-05-27,0.14822034070374204,당진·삽교호
2024-05-28,0.20391174073332813,당진·삽교호
2024-05-29,0.35213208143707014,당진·삽교호
2024-05-30,0.4446610221112262,당진·삽교호
2024-05-31,0.40782348146665626,당진·삽교호
2024-06-01,0.5746076221802603,당진·삽교호
2024-06-02,0.2964406814074841,당진·삽교호
2024-06-03,0.12965654069388005,당진·삽교호
2024-06-04,0.11109274068401803,당진·삽교호
2024-06-05,0.14822034070374204,당진·삽교호
2024-06-06,0.3706958814469322,당진·삽교호
2024-06-07,0.4446610221112262,당진·삽교호
2024-06-08,0.6488628222197085,당진·삽교호
2024-06-09,0.8156469629333125,당진·삽교호
2024-06-10,0.5931714221901223,당진·삽교호
2024-06-11,0.11109274068401803,당진·삽교호
2024-06-12,0.20391174073332813,당진·삽교호
2024-06-13,3.8189217332788026,당진·삽교호
2024-06-14,0.6117352221999844,당진·삽교호
2024-06-15,0.5560438221703984,당진·삽교호
2024-06-16,0.14822034070374204,당진·삽교호
2024-06-17,0.2593130813877601,당진·삽교호
2024-06-18,0.0,당진·삽교호
2024-06-19,0.0,당진·삽교호
2024-06-20,0.0,당진·삽교호
2024-06-21,0.11109274068401803,당진·삽교호
2024-06-22,0.14822034070374204,당진·삽교호
2024-06-23,1.0566863036863645,당진·삽교호
2024-06-24,0.22218548136803606,당진·삽교호
2024-06-25,0.1667841407136041,당진·삽교호
2024-06-26,0.0,당진·삽교호
2024-06-27,0.3706958814469322,당진·삽교호
2024-06-28,0.0,당진·삽교호
2024-06-29,0.0,당진·삽교호
2024-06-30,0.11109274068401803,당진·삽교호
2024-07-01,0.09252894067415601,당진·삽교호
2024-07-02,0.0,당진·삽교호
2024-07-03,0.11109274068401803,당진·삽교호
2024-07-04,0.0,당진·삽교호
2024-07-05,0.0,당진·삽교호
2024-07-06,0.09252894067415601,당진·삽교호
2024-07-07,0.09252894067415601,당진·삽교호
2024-07-08,0.0,당진·삽교호
2024-07-09,0.0,당진·삽교호
2024-07-10,0.0,당진·삽교호
2024-07-11,0.0,당진·삽교호
2024-07-12,0.12965654069388005,당진·삽교호
2024-07-13,0.11109274068401803,당진·삽교호
2024-07-14,0.1853479407234661,당진·삽교호
2024-07-15,0.1667841407136041,당진·삽교호
2024-07-16,0.0,당진·삽교호
2024-07-17,0.0,당진·삽교호
2024-07-18,0.09252894067415601,당진·삽교호
2024-07-19,0.09252894067415601,당진·삽교호
2024-07-20,0.0,당진·삽교호
2024-07-21,0.20391174073332813,당진·삽교호
2024-07-22,0.11109274068401803,당진·삽교호
2024-07-23,0.09252894067415601,당진·삽교호
2024-07-24,0.11109274068401803,당진·삽교호
2024-07-25,0.11109274068401803,당진·삽교호
2024-07-26,0.0,당진·삽교호
2024-07-27,0.2593130813877601,당진·삽교호
2024-07-28,0.14822034070374204,당진·삽교호
2024-07-29,0.14822034070374204,당진·삽교호
2024-07-30,0.09252894067415601,당진·삽교호
2024-07-31,0.2778768813976221,당진·삽교호
2024-08-01,0.3892596814567942,당진·삽교호
2024-08-02,0.3335682814272082,당진·삽교호
2024-08-03,0.7413917628938644,당진·삽교호
2024-08-04,0.3335682814272082,당진·삽교호
2024-08-05,0.22218548136803606,당진·삽교호
2024-08-06,0.1853479407234661,당진·삽교호
2024-08-07,0.1853479407234661,당진·삽교호
2024-08-08,0.2964406814074841,당진·삽교호
2024-08-09,0.11109274068401803,당진·삽교호
2024-08-10,0.40782348146665626,당진·삽교호
2024-08-11,0.35213208143707014,당진·삽교호
2024-08-12,0.2778768813976221,당진·삽교호
2024-08-13,0.20391174073332813,당진·삽교호
2024-08-14,0.1853479407234661,당진·삽교호
2024-08-15,0.35213208143707014,당진·삽교호
2024-08-16,0.5374800221605364,당진·삽교호
2024-08-17,0.6857003628642784,당진·삽교호
2024-08-18,1.1120876443407968,당진·삽교호
2024-08-19,1.5941663258469008,당진·삽교호
2024-08-20,1.2791618444295547,당진·삽교호
2024-08-21,0.7970831629234504,당진·삽교호
2024-08-22,1.334563185083987,당진·삽교호
2024-08-23,1.631293925866625,당진·삽교호
2024-08-24,4.059961074031855,당진·삽교호
2024-08-25,2.6322888295234033,당진·삽교호
2024-08-26,3.13293131103937,당진·삽교호
2024-08-27,3.5407547925060263,당진·삽교호
2024-08-28,3.8931769333182507,당진·삽교호
2024-08-29,3.559318592515888,당진·삽교호
2024-08-30,9.973981674048678,당진·삽교호
2024-08-31,46.329153577737365,당진·삽교호
2024-09-01,9.529030592562297,당진·삽교호
2024-09-02,5.7655101999379275,당진·삽교호
2024-09-03,4.0970886740515775,당진·삽교호
2024-09-04,3.3925344518022844,당진·삽교호
2024-09-05,3.281151651743112,당진·삽교호
2024-09-06,5.450215659145428,당진·삽교호
2024-09-07,29.29164599993619,당진·삽교호
2024-09-08,6.988980644337896,당진·삽교호
2024-09-09,3.9485782739726827,당진·삽교호
2024-09-10,2.984710970335628,당진·삽교호
2024-09-11,3.0218385703553516,당진·삽교호
2024-09-12,3.3368430517726986,당진·삽교호
2024-09-13,4.949863237004615,당진·삽교호
2024-09-14,23.11802225915645,당진·삽교호
2024-09-15,5.895166740631808,당진·삽교호
2024-09-16,4.2638728147651825,당진·삽교호
2024-09-17,4.894171836975029,당진·삽교호
2024-09-18,5.7655101999379275,당진·삽교호
2024-09-19,6.822196503624292,당진·삽교호
2024-09-20,8.694819829619124,당진·삽교호
2024-09-21,19.706924007344302,당진·삽교호
2024-09-22,7.063235844377344,당진·삽교호
2024-09-23,5.487343259165152,당진·삽교호
2024-09-24,5.0055546370342014,당진·삽교호
2024-09-25,5.042392177678771,당진·삽교호
2024-09-26,6.136206081384859,당진·삽교호
2024-09-27,10.65997209628811,당진·삽교호
2024-09-28,52.91060079998376,당진·삽교호
2024-09-29,10.622844496268387,당진·삽교호
2024-09-30,8.027393207389553,당진·삽교호
2024-10-01,6.284716481463756,당진·삽교호
2024-10-02,7.619569725922896,당진·삽교호
2024-10-03,7.415367925814414,당진·삽교호
2024-10-04,12.717653303631254,당진·삽교호
2024-10-05,46.58875671850028,당진·삽교호
2024-10-06,7.174618644436516,당진·삽교호
2024-10-07,6.822196503624292,당진·삽교호
2024-10-08,6.377245422137912,당진·삽교호
2024-10-09,7.6564072665674665,당진·삽교호
2024-10-10,7.044672044367482,당진·삽교호
2024-10-11,13.199731985137358,당진·삽교호
2024-10-12,78.88367748878196,당진·삽교호
2024-10-13,12.532305362907788,당진·삽교호
2024-10-14,7.192892385071224,당진·삽교호
2024-10-15,5.246303918412099,당진·삽교호
2024-10-16,5.728382599918203,당진·삽교호
2024-10-17,5.8397653999773755,당진·삽교호
2024-10-18,8.750221170273555,당진·삽교호
2024-10-19,55.8396203702898,당진·삽교호
2024-10-20,6.0622409407205655,당진·삽교호
2024-10-21,4.467784555498511,당진·삽교호
2024-10-22,4.115652474061441,당진·삽교호
2024-10-23,3.5221909924961636,당진·삽교호
2024-10-24,4.078524874041717,당진·삽교호
2024-10-25,7.508186925863726,당진·삽교호
2024-10-26,47.44153128145332,당진·삽교호
2024-10-27,6.00654954069098,당진·삽교호
2024-10-28,5.172338777747806,당진·삽교호
2024-10-29,4.875608036965167,당진·삽교호
2024-10-30,4.708823896251563,당진·삽교호
2024-10-31,4.949863237004615,당진·삽교호
2024-11-01,7.674971066577328,당진·삽교호
2024-11-02,51.204761614702534,당진·삽교호
2024-11-03,6.340117822118188,당진·삽교호
2024-11-04,4.134216274071302,당진·삽교호
2024-11-05,3.3739706517924226,당진·삽교호
2024-11-06,3.3925344518022844,당진·삽교호
2024-11-07,3.7632303332492163,당진·삽교호
2024-11-08,6.692539962930412,당진·삽교호
2024-11-09,39.65517741481682,당진·삽교호
2024-11-10,7.1189272444069305,당진·삽교호
2024-11-11,4.616004896202252,당진·삽교호
2024-11-12,4.282436614775045,당진·삽교호
2024-11-13,4.152490014706011,당진·삽교호
2024-11-14,5.042392177678771,당진·삽교호
2024-11-15,8.56487322955009,당진·삽교호
2024-11-16,42.38028524438953,당진·삽교호
2024-11-17,4.078524874041717,당진·삽교호
2024-11-18,3.040402370365214,당진·삽교호
2024-11-19,2.2059015480468855,당진·삽교호
2024-11-20,3.0218385703553516,당진·삽교호
2024-11-21,3.3739706517924226,당진·삽교호
2024-11-22,5.283431518431823,당진·삽교호
2024-11-23,26.677630911047494,당진·삽교호
2024-11-24,8.268432548142604,당진·삽교호
2024-11-25,3.8931769333182507,당진·삽교호
2024-11-26,2.224465348056747,당진·삽교호
2024-11-27,1.612730125856763,당진·삽교호
2024-11-28,1.853769466609815,당진·삽교호
2024-11-29,8.917295370362313,당진·삽교호
2024-11-30,26.176988429531526,당진·삽교호
2024-12-01,4.727387696261425,당진·삽교호
2024-12-02,1.501637385172745,당진·삽교호
2024-12-03,1.0566863036863645,당진·삽교호
2024-12-04,0.4263872814765183,당진·삽교호
2024-12-05,0.5003524221408123,당진·삽교호
2024-12-06,0.9638673036370546,당진·삽교호
2024-12-07,2.6140150888886957,당진·삽교호
2024-12-08,1.6684215258863493,당진·삽교호
2024-12-09,0.9453035036271925,당진·삽교호
2024-12-10,0.6117352221999844,당진·삽교호
2024-12-11,0.6488628222197085,당진·삽교호
2024-12-12,0.5374800221605364,당진·삽교호
2024-12-13,1.0752501036962265,당진·삽교호
2024-12-14,2.0948088073628677,당진·삽교호
2024-12-15,0.40782348146665626,당진·삽교호
2024-12-16,0.5374800221605364,당진·삽교호
2024-12-17,0.6117352221999844,당진·삽교호
2024-12-18,0.6857003628642784,당진·삽교호
2024-12-19,0.7599555629037265,당진·삽교호
2024-12-20,0.2964406814074841,당진·삽교호
2024-12-21,0.8527745629530366,당진·삽교호
2024-12-22,1.0935238443309345,당진·삽교호
2024-12-23,1.5570387258271767,당진·삽교호
2024-12-24,5.135211177728081,당진·삽교호
2024-12-25,1.520201185182607,당진·삽교호
2024-12-26,0.24074928137789806,당진·삽교호
2024-12-27,0.4263872814765183,당진·삽교호
2024-12-28,0.6302990222098463,당진·삽교호
2024-12-29,0.31500448141734616,당진·삽교호
2024-12-30,0.22218548136803606,당진·삽교호
2024-12-31,0.14822034070374204,당진·삽교호
2025-01-01,0.14822034070374204,당진·삽교호
2025-01-02,0.0,당진·삽교호
2025-01-03,0.31500448141734616,당진·삽교호
2025-01-04,0.8156469629333125,당진·삽교호
2025-01-05,0.11109274068401803,당진·삽교호
2025-01-06,0.09252894067415601,당진·삽교호
2025-01-07,0.0,당진·삽교호
2025-01-08,0.0,당진·삽교호
2025-01-09,0.0,당진·삽교호
2025-01-10,0.0,당진·삽교호
2025-01-11,0.4263872814765183,당진·삽교호
2025-01-12,0.2593130813877601,당진·삽교호
2025-01-13,0.0,당진·삽교호
2025-01-14,0.0,당진·삽교호
2025-01-15,0.0,당진·삽교호
2025-01-16,0.09252894067415601,당진·삽교호
2025-01-17,0.2593130813877601,당진·삽교호
2025-01-18,0.7413917628938644,당진·삽교호
2025-01-19,0.12965654069388005,당진·삽교호
2025-01-20,0.09252894067415601,당진·삽교호
2025-01-21,0.0,당진·삽교호
2025-01-22,0.0,당진·삽교호
2025-01-23,0.0,당진·삽교호
2025-01-24,0.12965654069388005,당진·삽교호
2025-01-25,0.22218548136803606,당진·삽교호
2025-01-26,0.1667841407136041,당진·삽교호
2025-01-27,0.1853479407234661,당진·삽교호
2025-01-28,0.11109274068401803,당진·삽교호
2025-01-29,0.09252894067415601,당진·삽교호
2025-01-30,0.12965654069388005,당진·삽교호
2025-01-31,0.24074928137789806,당진·삽교호
2025-02-01,0.5189162221506742,당진·삽교호
2025-02-02,0.0,당진·삽교호
2025-02-03,0.0,당진·삽교호
2025-02-04,0.0,당진·삽교호
2025-02-05,0.0,당진·삽교호
2025-02-06,0.0,당진·삽교호
2025-02-07,0.0,당진·삽교호
2025-02-08,0.1667841407136041,당진·삽교호
2025-02-09,0.09252894067415601,당진·삽교호
2025-02-10,0.0,당진·삽교호
2025-02-11,0.0,당진·삽교호
2025-02-12,0.12965654069388005,당진·삽교호
2025-02-13,0.0,당진·삽교호
2025-02-14,0.1853479407234661,당진·삽교호
2025-02-15,0.5003524221408123,당진·삽교호
2025-02-16,0.1853479407234661,당진·삽교호
2025-02-17,0.12965654069388005,당진·삽교호
2025-02-18,0.0,당진·삽교호
2025-02-19,0.0,당진·삽교호
2025-02-20,0.0,당진·삽교호
2025-02-21,0.0,당진·삽교호
2025-02-22,0.3892596814567942,당진·삽교호
2025-02-23,0.09252894067415601,당진·삽교호
2025-02-24,0.11109274068401803,당진·삽교호
2025-02-25,0.0,당진·삽교호
2025-02-26,0.1853479407234661,당진·삽교호
2025-02-27,0.11109274068401803,당진·삽교호
2025-02-28,0.22218548136803606,당진·삽교호
2025-03-01,0.1667841407136041,당진·삽교호
2025-03-02,0.20391174073332813,당진·삽교호
2025-03-03,0.0,당진·삽교호
2025-03-04,0.0,당진·삽교호
2025-03-05,0.0,당진·삽교호
2025-03-06,0.09252894067415601,당진·삽교호
2025-03-07,0.24074928137789806,당진·삽교호
2025-03-08,0.5931714221901223,당진·삽교호
2025-03-09,0.22218548136803606,당진·삽교호
2025-03-10,0.1853479407234661,당진·삽교호
2025-03-11,0.0,당진·삽교호
2025-03-12,0.0,당진·삽교호
2025-03-13,0.11109274068401803,당진·삽교호
2025-03-14,0.35213208143707014,당진·삽교호
2025-03-15,0.5560438221703984,당진·삽교호
2025-03-16,0.11109274068401803,당진·삽교호
2025-03-17,0.20391174073332813,당진·삽교호
2025-03-18,0.0,당진·삽교호
2025-03-19,0.0,당진·삽교호
2025-03-20,0.1853479407234661,당진·삽교호
2025-03-21,0.2964406814074841,당진·삽교호
2025-03-22,0.9824311036469165,당진·삽교호
2025-03-23,0.2593130813877601,당진·삽교호
2025-03-24,0.11109274068401803,당진·삽교호
2025-03-25,0.11109274068401803,당진·삽교호
2025-03-26,0.20391174073332813,당진·삽교호
2025-03-27,0.31500448141734616,당진·삽교호
2025-03-28,0.2778768813976221,당진·삽교호
2025-03-29,0.5746076221802603,당진·삽교호
2025-03-30,0.5560438221703984,당진·삽교호
2025-03-31,0.3335682814272082,당진·삽교호
2025-04-01,0.2778768813976221,당진·삽교호
2025-04-02,0.35213208143707014,당진·삽교호
2025-04-03,0.5560438221703984,당진·삽교호
2025-04-04,0.5560438221703984,당진·삽교호
2025-04-05,0.7228279628840024,당진·삽교호
2025-04-06,0.8896121035976065,당진·삽교호
2025-04-07,1.0935238443309345,당진·삽교호
2025-04-08,1.483073585162883,당진·삽교호
2025-04-09,1.4459459851431589,당진·삽교호
2025-04-10,1.5756025258370392,당진·삽교호
2025-04-11,2.836200570256732,당진·삽교호
2025-04-12,1.6869853258962113,당진·삽교호
2025-04-13,1.3902545851135728,당진·삽교호
2025-04-14,2.224465348056747,당진·삽교호
2025-04-15,2.5768874888689717,당진·삽교호
2025-04-16,2.4840684888196614,당진·삽교호
2025-04-17,2.6508526295332655,당진·삽교호
2025-04-18,3.299715451752974,당진·삽교호
2025-04-19,9.510466792552435,당진·삽교호
2025-04-20,7.192892385071224,당진·삽교호
2025-04-21,2.3915395481455057,당진·삽교호
2025-04-22,1.483073585162883,당진·삽교호
2025-04-23,2.020553607323419,당진·삽교호
2025-04-24,2.836200570256732,당진·삽교호
2025-04-25,11.605275599915304,당진·삽교호
2025-04-26,32.25779317026195,당진·삽교호
2025-04-27,8.731657370263694,당진·삽교호
2025-04-28,3.4296620518220076,당진·삽교호
2025-04-29,7.415367925814414,당진·삽교호
2025-04-30,6.822196503624292,당진·삽교호
2025-05-01,3.9857058739924067,당진·삽교호
2025-05-02,5.0055546370342014,당진·삽교호
2025-05-03,20.541134770287478,당진·삽교호
2025-05-04,5.932294340651532,당진·삽교호
2025-05-05,6.6739761629205505,당진·삽교호
2025-05-06,11.53131045925101,당진·삽교호
2025-05-07,9.046951911056194,당진·삽교호
2025-05-08,3.689265192584922,당진·삽교호
2025-05-09,4.189617614725735,당진·삽교호
2025-05-10,15.517016333243417,당진·삽교호
2025-05-11,2.984710970335628,당진·삽교호
2025-05-12,3.00327477034549,당진·삽교호
2025-05-13,2.6322888295234033,당진·삽교호
2025-05-14,2.243029148066609,당진·삽교호
2025-05-15,3.411098251812146,당진·삽교호
2025-05-16,4.5788772961825295,당진·삽교호
2025-05-17,28.958077718508978,당진·삽교호
2025-05-18,3.4853534518515943,당진·삽교호
2025-05-19,2.4098132887802137,당진·삽교호
